990.3314945554625  3.357062045166831e-45
925.2193898972866  3.0891712650846654e-45
872.8271965619264  2.842657948119843e-45
823.4018043468851  2.670770489307242e-45
776.7752128626581  2.4576452088760942e-45
732.788935040558   2.3090383777601755e-45
684.6096838574658  2.169417379983613e-45
645.8424430196985  2.0382388677057253e-45
609.2704661368674  1.875589088548534e-45
574.7694424835353  1.7621775391848543e-45
542.2221006501592  1.655623664355352e-45
511.517809929314   1.5555127999426033e-45
482.5522042741279  1.4614553553916502e-45
455.22682755073095 1.3730852975827298e-45
425.2966708288167  1.2900587263800697e-45
397.334355690884   1.2120525363130744e-45
367.62145015755084 1.1153317444167957e-45
336.8419402964968  1.0263291918746627e-45
311.652694492943   9.6426997830899e-46
288.34711585860623 8.873220300067351e-46
261.6504698748821  8.16514464461493e-46
239.74349678010785 7.513572841979244e-46
219.67070907932353 6.9139959313469694e-46
203.24359943267606 6.362264763256088e-46
186.2268057438061  5.977556668786939e-46
170.63476180478258 5.6161107810093825e-46
154.8365256585499  5.1679497765625874e-46
140.5009707543591  4.75555165033135e-46
128.73737259389227 4.467996938035354e-46
114.57021549500398 4.111454470535231e-46
102.95755673125127 3.7833637976298236e-46
91.62739011886737  3.4814544895963734e-46
78.43587900951637  3.137718623969464e-46
68.46096838574658  2.8873312678395163e-46
61.52187115995493  2.712742540163987e-46
52.15543573159424  2.548710697377543e-46
46.4158883361278   2.4962679247207412e-46
38.9688239742875   2.4449042248699515e-46
34.01304938279253  2.548710697377543e-46
30.86394787194334  2.656924616043907e-46
28.00640623313109  2.8279209717161206e-46
25.41343036702638  3.137718623969464e-46
23.060525425632015 3.4814544895963734e-46
21.129757595204445 4.026856374600323e-46
19.36064542292897  4.6577004841269566e-46
17.91284454622005  5.5005525808547175e-46
16.573311102378653 6.632395697431267e-46
15.48365256585499  7.832586357813745e-46
14.606863203649896 9.444289695572828e-46
13.646494265700854 1.16268683214822e-45
12.873737259389234 1.4313841625215726e-45
12.144738992807904 1.7621775391848543e-45
11.568875283162827 2.169417379983613e-45
11.020317142808507 2.6158161903617592e-45
10.497769831163431 3.220332219668606e-45
10                 3.9645521131213423e-45
9.525832782420359  5.1948812059322726e-45
9.07414901986344   6.666958706748279e-45
8.643882620598271  8.556179946276695e-45
8.23401804346886   1.1211440064157123e-44
7.920164050192553  1.4092375238430638e-44
7.692649574879144  1.8085742497312438e-44
7.399430787258665  2.419620070785238e-44
7.117388546363303  3.041375039853739e-44
6.8460968385746614 4.0689355664047476e-44
6.714353762575055  4.906196304291031e-44
6.458424430196983  6.563806297053605e-44
6.272899858196248  8.423797158552623e-44
6.092704661368679  1.0810855067477154e-43
5.917685748188826  1.3874335420260504e-43
5.747694424835354  1.8561925481719616e-43
5.5825862688626975 2.432229292982666e-43
5.475157597543134  3.121451986840807e-43
5.3697962331787465 3.923552410357784e-43
5.215543573159428  5.141157965763318e-43
5.1151780992931455 6.5980118705069475e-43
5.016744011523652  8.122814703356869e-43
4.9682395947343885 9.59270986458227e-43
