# m_med gq_av
# ATLAS resolved dijet + ISR jet
# Digitized from https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/CombinedSummaryPlots/EXOTICS/ATLAS_DarkMatterCoupling_Summary/ATLAS_DarkMatterCoupling_Summary.png
349.99999999999966 0.1557327544134942
449.99999999999983 0.15200830967571738
550.3301477814306 0.17331442712792725
