# m_med gq_av
# ATLAS trigger level analysis, low mass (Delta y < 0.3)
# Digitized from https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/CombinedSummaryPlots/EXOTICS/ATLAS_DarkMatterCoupling_Summary/ATLAS_DarkMatterCoupling_Summary.png
450.4803562427469 0.08032698712500291
550.3301477814306 0.08018638375680848
