# m_med gq_av
# Digitized from https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/EXOT-2018-05/
249.92295839753461 0.11258782201405151
350.3852080123266 0.13395784543325528
449.6147919876733 0.11756440281030445
450.2311248073959 0.13776346604215453
550.0770416024653 0.15562060889929738
750.3852080123265 0.17435597189695548
950.0770416024656 0.1573770491803278
