# m_med gq_av
# Digitized from https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/EXOT-2018-05/
250.13623978201636 0.14227178423236514
349.3188010899183 0.13060165975103735
449.591280653951 0.13864107883817425
449.591280653951 0.13475103734439836
549.8637602179837 0.13552904564315352
750.4087193460491 0.15031120331950207
949.8637602179839 0.18350622406639
