# m_med gq_av
# Digitized from https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/EXOT-2018-05/
249.92295839753464 0.12019906323185009
350.3852080123266 0.13542154566744727
449.61479198767336 0.11756440281030445
450.23112480739593 0.12224824355971894
550.6933744221881 0.12722482435597188
750.3852080123264 0.14976580796252925
950.6933744221881 0.1816744730679156
