# m_med gq_av
# Digitized from https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/EXOT-2018-05/
249.92295839753464 0.12019906323185009
350.3852080123266 0.13542154566744727
449.61479198767336 0.11756440281030445
