# m_med gq_av
# Digitized from fig. 12 (aux) of ATLAS EXOT-2019-03
# See https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/EXOT-2019-03/
1250   0.05926278224546405
1300   0.05415752360546101
1350   0.04856547945687646
1400   0.04394396961468998
1450   0.038834183364391865
1500   0.035718848723650935
1550   0.03333909460526116
1600   0.031031060266384768
1650   0.028954595289556642
1700   0.027028814625475996
1750   0.025284663671665653
1800   0.024180056028319845
1850   0.023360022285018087
1900   0.022010804863529704
1950   0.021525226006541706
2000   0.020584601381929534
2050   0.01996300211013044
2100   0.019667524349782584
2150   0.018639499850317008
2200    0.018104957053531785
2250   0.017514311849662605
2300    0.016891291725718467
2350   0.01643399881244004
2400    0.01584379739333735
2450   0.015308294559690887
2500    0.014759269302503914
2550   0.014632168340309101
2600    0.01453278010506994
2650  0.01437177257429859
2700    0.0142433750397606
2750   0.014116294664977451
2800    0.013990813032333188
2850   0.013755792347253906
2900    0.013631665445923917
2950   0.013497832953576412
3000    0.013376253710883915
3050   0.013379918232877167
3100    0.013434681509877675
3150   0.013436314702523877
3200    0.013497207100324999
3250   0.0134967386294351
3300    0.013496738629435087
3350   0.013496738629435087
3400    0.013496738629435087
3450   0.013496738629435087
3500   0.013496738629562981
3550   0.013518868047311873
3600    0.013557434881920747
3650    0.01355225341400661
3700    0.01361840289539389
3750   0.013618402895391521
3800   0.013618402895391521
3850    0.013618402895391521
3900    0.013618402895391521
3950    0.013618402895392272
4000   0.01363445265697475
4050    0.014080449760703419
4100    0.014505926673025575
4150    0.014895835192466678
4200    0.015303036010107365
4250    0.015706806087110666
4300    0.01644239198162111
4350   0.016588718180604395
4400    0.017113615663698428
4450    0.017567814434482833
4500    0.018088784965258856
4550    0.018646934301137043
4600    0.019157187571672212
4650   0.019673004469103552
4700    0.020214245863308923
4750    0.02087952646110641
4800    0.021364753368314438
4850    0.021932455317309415
4900    0.022641756244063248
4950     0.023338985388292904
